,time,GPSx,GPSy,a,omega,yaw
262,27.018,-68.682249916601,-293.61620672792196,5.978151531721447,-0.16045073,-2.501002363835212
263,27.119,-68.95971041743178,-308.6774291694164,1.026848661237003,-0.18814678,-2.4969116611343876
264,27.223,-68.95971041743178,-308.6774291694164,2.852633369491615,0.107988,-2.4930937533956503
265,27.322,-68.95971041743178,-308.6774291694164,2.9236410132149433,0.033421688,-2.490912091830657
266,27.43,-68.95971041743178,-308.6774291694164,1.9674224951092107,-0.04860126,-2.4873668045210815
267,27.529,-68.95971041743178,-308.6774291694164,1.869259181067885,0.07709624,-2.4895484660860743
268,27.632,-68.95971041743178,-308.6774291694164,0.955391788276618,-0.06884068,-2.4971842815635497
269,27.742,-68.95971041743178,-308.6774291694164,1.9334950128089934,0.0856181,-2.4778221224406995
270,27.845,-68.95971041743178,-308.6774291694164,2.0437359148017054,-0.054992653,-2.478912953223196
271,27.952,-68.95971041743178,-308.6774291694164,1.1493892331699136,-0.018774733,-2.4775493274786133
272,28.05,-68.95971041743178,-308.6774291694164,0.9389696989980398,0.04513925,-2.4750950454844585
273,28.158,-69.50017676351126,-322.84420541347936,1.456039635929712,0.027030287,-2.4772767070494517
274,28.261,-69.50017676351126,-322.84420541347936,2.6255996175538048,0.025965055,-2.4756404608757068
275,28.361,-69.50017676351126,-322.84420541347936,2.4977119511061034,0.011051793,-2.47536766591362
276,28.466,-69.50017676351126,-322.84420541347936,3.3464373390131725,0.043008782,-2.47536766591362
277,28.57,-69.50017676351126,-322.84420541347936,1.4405099464529232,-0.040079392,-2.4740042147019623
278,28.677,-69.50017676351126,-322.84420541347936,1.5611767976618953,0.05366111,-2.471822553136969
279,28.78,-69.50017676351126,-322.84420541347936,3.5878735740141003,0.018508423,-2.467731850436145
280,28.883,-69.50017676351126,-322.84420541347936,1.488630458769408,0.03448692,-2.478367537831948
281,28.984,-69.50017676351126,-322.84420541347936,0.7401365997878788,0.06005251,-2.478367537831948
282,29.092,-69.62521098810248,-335.20941621041857,1.0812351129465128,0.07283531,-2.490639296868571
283,29.194,-69.62521098810248,-335.20941621041857,1.6575993449826878,0.054726347,-2.490094056010247
284,29.295,-69.62521098810248,-335.20941621041857,1.877981373474764,0.05898728,-2.4843671071356783
285,29.399,-69.62521098810248,-335.20941621041857,1.2954255914322683,0.012117025,-2.494729999569395
286,29.501,-69.62521098810248,-335.20941621041857,3.029567102392758,0.05259588,-2.4933665483577365
287,29.605,-69.62521098810248,-335.20941621041857,2.0006516172371187,0.00039946238,-2.4911848867927437
288,29.708,-69.62521098810248,-335.20941621041857,0.8006545823013458,0.16124965,-2.4873668045210815
289,29.816,-69.62521098810248,-335.20941621041857,3.533255947590293,0.023834588,-2.4669138146157352
290,29.916,-69.62521098810248,-335.20941621041857,1.9193836807449611,-0.008122402,-2.4849125225269266
291,30.022,-69.62521098810248,-335.20941621041857,1.244193657279127,0.0046603945,-2.490366676439409
292,30.131,-68.98139280674513,-346.60718593839556,3.345242571665891,0.16231488,-2.463641322268246
293,30.229,-68.98139280674513,-346.60718593839556,1.1280577832511445,-0.029427063,-2.47536766591362
294,30.328,-68.98139280674513,-346.60718593839556,2.166714390218854,0.039813083,-2.468277440360318
295,30.435,-68.98139280674513,-346.60718593839556,2.247673744116748,0.044074018,-2.4609142453120048
296,30.543,-68.98139280674513,-346.60718593839556,1.6549159071576696,0.10053137,-2.4532784298345294
297,30.643,-68.98139280674513,-346.60718593839556,0.5319888797064383,0.032356452,-2.448096896351209
298,30.745,-68.98139280674513,-346.60718593839556,0.2997378753442345,0.054726347,-2.4461880297483023
299,30.846,-68.98139280674513,-346.60718593839556,1.196626720096912,0.015312725,-2.4467334451395506
300,30.954,-68.98139280674513,-346.60718593839556,1.837543959227485,0.18894571,-2.4431883323628996
301,31.055,-68.98139280674513,-346.60718593839556,4.141150777800307,0.015312725,-2.4363705527058346
302,31.155,-68.60113963740878,-357.0231126754079,1.812302300542669,-0.008122402,-2.428189321837111
303,31.256,-68.60113963740878,-357.0231126754079,2.1228078170203,0.061117746,-2.4350069269612513
304,31.363,-68.60113963740878,-357.0231126754079,2.3613728005032013,0.036617383,-2.4164628036588116
305,31.474,-68.60113963740878,-357.0231126754079,2.0507949816507005,-0.013448567,-2.4227351679246287
306,31.565,-68.60113963740878,-357.0231126754079,1.2217577350172537,-0.019839965,-2.408281747323013
307,31.667,-68.60113963740878,-357.0231126754079,1.988492235158103,-0.04860126,-2.4058272907959335
308,31.769,-68.60113963740878,-357.0231126754079,1.1736111883147564,-0.015579033,-2.3968278495738753
309,31.871,-68.60113963740878,-357.0231126754079,1.6716250964674995,0.0025299285,-2.394373567579721
310,31.974,-68.60113963740878,-357.0231126754079,1.9662934288578344,-0.13914606,-2.3657393468056513
311,32.08,-68.60113963740878,-357.0231126754079,1.117267642724474,0.018508423,-2.3649211364523164
312,32.181,-68.07811342889909,-367.11507405294105,1.4678387221229892,-0.06671022,-2.3572853209748414
313,32.284,-68.07811342889909,-367.11507405294105,1.9336598569979795,-0.0006657706,-2.364102926098982
314,32.385,-68.07811342889909,-367.11507405294105,1.479183203849464,0.017443191,-2.351285751671111
315,32.489,-68.07811342889909,-367.11507405294105,0.5428045951948179,-0.107189074,-2.333287043759919
316,32.595,-68.07811342889909,-367.11507405294105,0.9872308597107617,-0.029427063,-2.355921869763183
317,32.697,-68.07811342889909,-367.11507405294105,0.8222148257004251,-0.05392742,-2.3390138181015634
318,32.801,-68.07811342889909,-367.11507405294105,1.242371406000512,-0.011318101,-2.3542854490565137
319,32.901,-68.07811342889909,-367.11507405294105,0.8605333612710723,-0.10505861,-2.351285751671111
320,33.003,-68.07811342889909,-367.11507405294105,1.3442711382789114,-0.040079392,-2.356739905583593
321,33.106,-67.35357458656654,-376.09719511680305,1.5176839169197858,-0.03155753,-2.349649505497366
322,33.21,-67.35357458656654,-376.09719511680305,1.3764373082443244,0.03874785,-2.3548310389806866
323,33.315,-67.35357458656654,-376.09719511680305,1.0749903291065794,-0.012383334,-2.3548310389806866
324,33.416,-67.35357458656654,-376.09719511680305,0.9532629540775411,-0.02197043,-2.342013690019891
325,33.52,-67.35357458656654,-376.09719511680305,1.2246084573112368,0.013182258,-2.354012828627352
326,33.626,-67.35357458656654,-376.09719511680305,1.579078459130528,-0.06564499,-2.379647352016019
327,33.729,-67.35357458656654,-376.09719511680305,0.9222060063613479,0.012117025,-2.3777384854131123
328,33.829,-67.35357458656654,-376.09719511680305,0.44330015655963995,-0.019839965,-2.379920146978105
329,33.931,-67.35357458656654,-376.09719511680305,1.0755745021556204,-0.040079392,-2.379647352016019
330,34.034,-67.35357458656654,-376.09719511680305,1.3410171064494278,-0.044340324,-2.3848287109664144
331,34.14,-67.07569645124022,-384.8764010136947,0.7870595731347043,0.04833495,-2.391373695661393
332,34.239,-67.07569645124022,-384.8764010136947,1.4137186460734814,0.0046603945,-2.379374557053932
333,34.341,-67.07569645124022,-384.8764010136947,1.1291811981242488,-0.027296597,-2.36383030566982
334,34.444,-67.07569645124022,-384.8764010136947,1.4991524353438554,-0.04327509,-2.379374557053932
335,34.553,-67.07569645124022,-384.8764010136947,2.038706876823093,-0.034753226,-2.3747386134947845
336,34.652,-67.07569645124022,-384.8764010136947,2.277390186254321,-0.047536023,-2.3763748596685295
337,34.753,-67.07569645124022,-384.8764010136947,1.1361590796333054,-0.047536023,-2.3578307363660898
338,34.852,-67.07569645124022,-384.8764010136947,1.531248177490814,-0.077362545,-2.352649377415694
339,34.954,-67.07569645124022,-384.8764010136947,1.4355651011245085,-0.010252868,-2.356194490192345
340,35.059,-67.07569645124022,-384.8764010136947,2.542875776357497,-0.05712312,-2.3591943621106726
341,35.166,-66.86051455384586,-392.98114394955337,2.1939011914460256,0.03448692,-2.3651937568814785
342,35.266,-66.86051455384586,-392.98114394955337,1.7396833415042894,-0.036883693,-2.3676482134085575
343,35.366,-66.86051455384586,-392.98114394955337,0.4977299016013337,-0.047536023,-2.3821018085430983
344,35.468,-66.86051455384586,-392.98114394955337,1.861214618274016,0.04087832,-2.392737321405976
345,35.578,-66.86051455384586,-392.98114394955337,1.2685302396644922,-0.047536023,-2.3930101163680626
346,35.674,-66.86051455384586,-392.98114394955337,1.1639673091639,-0.050731722,-2.4003731368834513
347,35.779,-66.86051455384586,-392.98114394955337,0.6526344413826051,0.044074018,-2.4055544958338473
348,35.88,-66.86051455384586,-392.98114394955337,1.6853397705293673,-0.040079392,-2.3951917779330554
349,35.982,-66.86051455384586,-392.98114394955337,1.806693197135923,0.033421688,-2.412099480528826
350,36.086,-66.86051455384586,-392.98114394955337,1.157760893538769,-0.009187635,-2.3875559624555804
351,36.191,-66.58319152367767,-400.1561664387118,1.3312494732542943,0.008921326,-2.39082845480307
352,36.293,-66.58319152367767,-400.1561664387118,1.2210553071919237,-0.05925359,-2.3990095111388685
353,36.394,-66.58319152367767,-400.1561664387118,0.8398537641616602,-0.03155753,-2.397100644535962
354,36.498,-66.58319152367767,-400.1561664387118,0.5686458921269711,0.0792267,-2.392737321405976
355,36.602,-66.58319152367767,-400.1561664387118,1.4333563316211455,0.015312725,-2.3973734394980486
356,36.703,-66.58319152367767,-400.1561664387118,1.3191391015480007,-0.0059919357,-2.3973734394980486
357,36.805,-66.58319152367767,-400.1561664387118,1.8508208200627634,-0.0059919357,-2.389737624020573
358,36.911,-66.58319152367767,-400.1561664387118,1.486343274898329,-0.11145,-2.3861923367109976
359,37.014,-66.58319152367767,-400.1561664387118,1.695581366752554,-0.09014534,-2.3821018085430983
360,37.12,-66.54747496289201,-406.40230930922553,2.215877139280944,0.03874785,-2.417826429403395
361,37.221,-66.54747496289201,-406.40230930922553,2.2729844139655766,-0.037948925,-2.4159175628004883
362,37.327,-66.54747496289201,-406.40230930922553,0.6187167790826138,0.0014646954,-2.414281142093819
363,37.427,-66.54747496289201,-406.40230930922553,1.0095556830245953,-0.02197043,-2.4115542396705023
364,37.525,-66.54747496289201,-406.40230930922553,1.2237369570854422,0.054726347,-2.4123722754909123
365,37.636,-66.54747496289201,-406.40230930922553,1.6234835091769957,-0.027296597,-2.4088269881813367
366,37.739,-66.54747496289201,-406.40230930922553,1.3532990848662094,-0.02197043,-2.4153719728763154
367,37.84,-66.54747496289201,-406.40230930922553,0.6962960776631419,-0.02516613,-2.389464829058487
368,37.941,-66.54747496289201,-406.40230930922553,1.0536810509629104,-0.015579033,-2.40691812157843
369,38.047,-66.54747496289201,-406.40230930922553,0.74651631135123,0.029160755,-2.408281747323013
370,38.151,-66.40314808918629,-412.7285184287466,0.7337653374701273,-0.018774733,-2.4066453266163434
371,38.251,-66.40314808918629,-412.7285184287466,1.949552548622068,-0.009187635,-2.4172810140121466
372,38.352,-66.40314808918629,-412.7285184287466,1.0049360090743373,0.044074018,-2.4003731368834513
373,38.454,-66.40314808918629,-412.7285184287466,0.7643641088847273,-0.019839965,-2.4055544958338473
374,38.564,-66.40314808918629,-412.7285184287466,1.2811784362794008,0.0067908606,-2.411826860099664
375,38.653,-66.40314808918629,-412.7285184287466,0.5083477229511423,0.0025299285,-2.4001003419213647
376,38.763,-66.40314808918629,-412.7285184287466,1.8456024961042377,0.03555215,-2.4031002138396924
377,38.862,-66.40314808918629,-412.7285184287466,1.3384254440214325,0.00998656,-2.3965552291447136
378,38.965,-66.40314808918629,-412.7285184287466,1.6027847391319858,0.039813083,-2.4080089523609267
379,39.07,-66.40314808918629,-412.7285184287466,1.0964756133473923,-0.062449288,-2.406372706187182
380,39.177,-66.60746354388539,-419.47183836298063,1.655035486275143,-0.02516613,-2.392191906014728
381,39.28,-66.60746354388539,-419.47183836298063,1.3009948940352434,-0.028361829,-2.401463967665948
382,39.38,-66.60746354388539,-419.47183836298063,1.3907818527360931,-0.02197043,-2.402282003486358
383,39.483,-66.60746354388539,-419.47183836298063,1.434192125417496,0.00998656,-2.3968278495738753
384,39.596,-66.60746354388539,-419.47183836298063,2.3153152842517604,0.028095521,-2.391373695661393
385,39.677,-66.60746354388539,-419.47183836298063,2.4657599505594567,-0.016644266,-2.3976460599272102
386,39.794,-66.60746354388539,-419.47183836298063,0.7956285170089208,-0.05392742,-2.3938281521884726
387,39.893,-66.60746354388539,-419.47183836298063,1.3829547489648233,-0.034753226,-2.384283470108091
388,39.996,-66.60746354388539,-419.47183836298063,2.067105387594682,-0.0027962367,-2.389464829058487
389,40.099,-66.50660926033743,-425.4243846118916,1.1036633271647922,-0.050731722,-2.3845560905372527
390,40.201,-66.50660926033743,-425.4243846118916,1.2558164800460876,0.029160755,-2.402282003486358
391,40.306,-66.50660926033743,-425.4243846118916,1.5543423748755527,0.044074018,-2.387828582884742
392,40.408,-66.50660926033743,-425.4243846118916,2.146306154385411,-0.0017310036,-2.381556218618925
393,40.515,-66.50660926033743,-425.4243846118916,2.178277618453129,-0.028361829,-2.3733751622831263
394,40.622,-66.50660926033743,-425.4243846118916,1.355835926390214,-0.033687994,-2.3821018085430983
395,40.716,-66.50660926033743,-425.4243846118916,0.93875251809584,-0.04540556,-2.38237442897226
396,40.828,-66.50660926033743,-425.4243846118916,1.8693030264704142,-0.0177095,-2.37310236732104
397,40.927,-66.50660926033743,-425.4243846118916,0.8671265539226864,-0.03581846,-2.3657393468056513
398,41.033,-66.50660926033743,-425.4243846118916,0.7758820376985059,-0.004926703,-2.3537402081981904
399,41.134,-66.67681645264383,-429.2257390373852,1.4569038549900306,-0.034753226,-2.3791019366247705
400,41.236,-66.67681645264383,-429.2257390373852,0.8093593794491797,-0.029427063,-2.3774656904510256
401,41.338,-66.67681645264383,-429.2257390373852,0.9312963414601855,-0.04540556,-2.3777384854131123
402,41.443,-66.67681645264383,-429.2257390373852,1.1006743681525923,-0.06031882,-2.3801927674072667
403,41.546,-66.67681645264383,-429.2257390373852,0.7283198479450443,-0.020905199,-2.375829444277281
404,41.649,-66.67681645264383,-429.2257390373852,0.7928928400112274,-0.069905914,-2.3930101163680626
405,41.749,-66.67681645264383,-429.2257390373852,1.8812209717321884,-0.0177095,-2.39164649062348
406,41.854,-66.67681645264383,-429.2257390373852,0.3224114762582617,-0.054992653,-2.3777384854131123
407,41.965,-66.67681645264383,-429.2257390373852,1.3730226207233625,-0.12955897,-2.3829198443635082
408,42.08,-66.67681645264383,-429.2257390373852,1.4500378123589859,-0.0027962367,-2.3875559624555804
409,42.176,-67.25683562085032,-432.5019983006641,0.7512177766469758,-0.08268871,-2.393555357226386
410,42.275,-67.25683562085032,-432.5019983006641,0.49154368482820776,-0.04540556,-2.4164628036588116
411,42.373,-67.25683562085032,-432.5019983006641,1.1938789061846207,0.0067908606,-2.421644337142132
412,42.476,-67.25683562085032,-432.5019983006641,2.2275954191112826,-0.1529941,-2.440188460444572
413,42.582,-67.25683562085032,-432.5019983006641,1.0683449320388025,0.05579158,-2.4590052041761736
414,42.683,-67.25683562085032,-432.5019983006641,1.1680723053258515,-0.03155753,-2.4650049480128287
415,42.787,-67.25683562085032,-432.5019983006641,1.6450449172595796,0.008921326,-2.4475516554928856
416,42.894,-67.25683562085032,-432.5019983006641,0.5985718311406464,0.0035951615,-2.4483696913132955
417,42.996,-67.25683562085032,-432.5019983006641,0.6093289094385724,0.08668334,-2.464186737659494
418,43.095,-67.56426431261934,-436.31308299396187,0.5377101608432554,0.05685681,-2.47536766591362
419,43.198,-67.56426431261934,-436.31308299396187,1.0965409503843677,-0.0038614697,-2.480276578967779
420,43.301,-67.56426431261934,-436.31308299396187,0.8533093705073376,0.0035951615,-2.482730860961934
421,43.405,-67.56426431261934,-436.31308299396187,0.5735408461423245,0.03129122,-2.47454963009321
422,43.51,-67.56426431261934,-436.31308299396187,0.6529316353708479,0.0035951615,-2.4740042147019623
423,43.612,-67.56426431261934,-436.31308299396187,0.8708572711431481,0.028095521,-2.4685500607894797
424,43.714,-67.56426431261934,-436.31308299396187,0.7640921949040834,0.032356452,-2.4764584966961167
425,43.817,-67.56426431261934,-436.31308299396187,0.8317084291420409,0.03129122,-2.4778221224406995
426,43.925,-67.56426431261934,-436.31308299396187,0.5142150955538974,0.021704122,-2.472095173566131
427,44.026,-67.56426431261934,-436.31308299396187,0.435330595879411,0.0067908606,-2.4532784298345294
428,44.125,-67.47248097427655,-439.6702236379497,1.032769686564862,0.021704122,-2.4467334451395506
429,44.226,-67.47248097427655,-439.6702236379497,0.5916129985434373,0.0792267,-2.4505513528782883
430,44.329,-67.47248097427655,-439.6702236379497,1.1884679017863347,0.04940018,-2.457096337573267
431,44.433,-67.47248097427655,-439.6702236379497,1.3773276595423327,0.061117746,-2.4576417529645154
432,44.537,-67.47248097427655,-439.6702236379497,0.5332948332386596,-0.0027962367,-2.44073387583582
433,44.641,-67.47248097427655,-439.6702236379497,1.4142446023914392,0.029160755,-2.4497333170578783
434,44.75,-67.47248097427655,-439.6702236379497,1.6316524980439338,0.1015966,-2.4510967682695366
435,44.837,-67.47248097427655,-439.6702236379497,0.6617492549737362,0.12609696,-2.4371885885262445
436,44.952,-67.47248097427655,-439.6702236379497,0.9490870117327291,-0.0145138,-2.429552773048769
437,45.06,-67.47248097427655,-439.6702236379497,1.3548159026634465,-0.0038614697,-2.4235533782779632
438,45.159,-67.23617336992174,-442.63922033132985,1.487609313716869,0.05366111,-2.411826860099664
439,45.262,-67.23617336992174,-442.63922033132985,0.9514097231756601,0.03555215,-2.4080089523609267
440,45.36,-67.23617336992174,-442.63922033132985,1.2944565885015056,0.013182258,-2.39164649062348
441,45.465,-67.23617336992174,-442.63922033132985,0.8583053344447508,-0.0059919357,-2.3810109777606017
442,45.572,-67.23617336992174,-442.63922033132985,1.1785087477718126,0.019573657,-2.3755568238481195
443,45.677,-67.23617336992174,-442.63922033132985,0.6900263215363239,-0.0017310036,-2.394373567579721
444,45.779,-67.23617336992174,-442.63922033132985,0.2770681958574862,0.030225987,-2.4101906139259195
445,45.878,-67.23617336992174,-442.63922033132985,1.1758209810687694,0.0046603945,-2.392737321405976
446,45.985,-67.23617336992174,-442.63922033132985,1.0129660708783805,0.017443191,-2.378829316195609
447,46.09,-67.24507870653179,-445.12853284343146,1.0018709313066974,0.013182258,-2.39164649062348
448,46.19,-67.24507870653179,-445.12853284343146,0.7798876710224243,0.019573657,-2.392737321405976
449,46.293,-67.24507870653179,-445.12853284343146,1.5547513970084477,0.021704122,-2.3755568238481195
450,46.394,-67.24507870653179,-445.12853284343146,1.2888129670669202,0.05366111,-2.361103228713579
451,46.497,-67.24507870653179,-445.12853284343146,1.125804397737374,-0.0006657706,-2.3684662492289674
452,46.601,-67.24507870653179,-445.12853284343146,0.6834267444174249,0.017443191,-2.3649211364523164
453,46.714,-67.24507870653179,-445.12853284343146,0.9951161026665851,0.039813083,-2.3578307363660898
454,46.821,-67.24507870653179,-445.12853284343146,0.7003290987790031,0.04513925,-2.361921264533989
455,46.914,-67.24507870653179,-445.12853284343146,0.7232096184626255,0.017443191,-2.356194490192345
456,47.022,-67.24507870653179,-445.12853284343146,0.6634448116684463,0.06644391,-2.364102926098982
457,47.126,-67.08902633085381,-447.887840192765,0.8980733857545188,0.04620448,-2.3591943621106726
458,47.224,-67.08902633085381,-447.887840192765,0.704952091014956,0.024899822,-2.356739905583593
459,47.323,-67.08902633085381,-447.887840192765,0.4831387468357952,0.039813083,-2.336286915678247
460,47.427,-67.08902633085381,-447.887840192765,1.1761656913318719,0.03129122,-2.3390138181015634
461,47.532,-67.08902633085381,-447.887840192765,0.27322774777164893,0.025965055,-2.3338324591511674
462,47.635,-67.08902633085381,-447.887840192765,0.5680979702418457,0.0035951615,-2.3311053821949264
463,47.743,-67.08902633085381,-447.887840192765,0.7452798995597889,0.0067908606,-2.319378864016627
464,47.849,-67.08902633085381,-447.887840192765,0.7352517128353563,0.007856093,-2.3283783052386853
465,47.945,-67.08902633085381,-447.887840192765,0.4810882117229351,0.017443191,-2.3422863104490528
466,48.052,-67.08902633085381,-447.887840192765,0.7558618231277259,-0.0017310036,-2.3267420590649404
467,48.153,-66.79134792485274,-450.48139566136524,1.0401238618902837,0.0057256273,-2.317742792375807
468,48.255,-66.79134792485274,-450.48139566136524,0.7429841445136384,0.0046603945,-2.3210152847232965
469,48.356,-66.79134792485274,-450.48139566136524,0.6718017440777609,0.015312725,-2.3330144233307575
470,48.464,-66.79134792485274,-450.48139566136524,1.0269746083450715,0.00998656,-2.3231969462882893
471,48.564,-66.79134792485274,-450.48139566136524,0.5805272177070548,0.0057256273,-2.3264694386357787
472,48.666,-66.79134792485274,-450.48139566136524,1.09673263486544,-0.015579033,-2.3248330179291092
473,48.774,-66.79134792485274,-450.48139566136524,0.30097253513136074,0.030225987,-2.311743048539152
474,48.878,-66.79134792485274,-450.48139566136524,1.4537698130263264,-0.023035664,-2.325651228282444
475,48.979,-66.79134792485274,-450.48139566136524,1.7224923937079462,-0.04327509,-2.3311053821949264
476,49.082,-66.79134792485274,-450.48139566136524,1.086032713118346,0.051530648,-2.3226513563641165
477,49.184,-66.59738305117935,-452.7470342395827,1.1586152418253635,0.0792267,-2.322378735934955
478,49.287,-66.59738305117935,-452.7470342395827,1.2473734370457188,0.0067908606,-2.329469136021182
479,49.396,-66.59738305117935,-452.7470342395827,1.3413217795603318,-0.032622762,-2.3188336231583038
480,49.495,-66.59738305117935,-452.7470342395827,1.5308384836162645,-0.0006657706,-2.3226513563641165
481,49.595,-66.59738305117935,-452.7470342395827,1.0633935008095754,0.05579158,-2.334105254113254
482,49.7,-66.59738305117935,-452.7470342395827,1.5030264884192435,0.04940018,-2.327832889847437
483,49.809,-66.59738305117935,-452.7470342395827,0.8486341656844184,0.0035951615,-2.3281055102765986
484,49.91,-66.59738305117935,-452.7470342395827,1.1622677800594243,-0.061384052,-2.330559966803678
485,50.02,-66.59738305117935,-452.7470342395827,0.9114878266614164,0.04833495,-2.322378735934955
486,50.117,-66.75529076403473,-453.91412433004007,1.9605292830676626,0.06431344,-2.3253786078532825
487,50.223,-66.75529076403473,-453.91412433004007,1.7454497971754706,-0.019839965,-2.32156052558162
488,50.322,-66.75529076403473,-453.91412433004007,0.8824304398748947,-0.09227581,-2.3226513563641165
489,50.424,-66.75529076403473,-453.91412433004007,1.8240837686890174,-0.10186291,-2.327832889847437
490,50.525,-66.75529076403473,-453.91412433004007,2.234992767619787,-0.037948925,-2.319378864016627
491,50.627,-66.75529076403473,-453.91412433004007,1.3345685510410612,0.061117746,-2.334105254113254
492,50.735,-66.75529076403473,-453.91412433004007,0.8349329299486644,0.024899822,-2.313924710104145
493,50.843,-66.75529076403473,-453.91412433004007,0.816674797819301,-0.06031882,-2.324287777070786
494,50.944,-66.75529076403473,-453.91412433004007,1.1753285055210265,-0.007057169,-2.3264694386357787
495,51.053,-66.75529076403473,-453.91412433004007,0.8231318372569303,0.03555215,-2.317742792375807
496,51.152,-66.75529076403473,-453.91412433004007,0.47856526836938285,-0.019839965,-2.3283783052386853
497,51.251,-66.75529076403473,-453.91412433004007,1.2292157649213193,-0.052729033,-2.3267420590649404
498,51.353,-66.75529076403473,-453.91412433004007,1.200956700701424,-0.0029293909,-2.318015412804969
499,51.456,-66.75529076403473,-453.91412433004007,1.1773200918780167,0.056723658,-2.325105812891196
500,51.558,-66.75529076403473,-453.91412433004007,1.15973518463658,0.013848029,-2.3281055102765986
501,51.663,-66.75529076403473,-453.91412433004007,1.6453124566125692,-0.08322133,-2.318560828196217
502,51.767,-66.75529076403473,-453.91412433004007,2.5387170779726724,-0.07469947,-2.3231969462882893
503,51.872,-66.75529076403473,-453.91412433004007,2.175623073206811,0.058587816,-2.329741930983268
504,51.982,-66.75529076403473,-453.91412433004007,2.2755592989118325,0.113979936,-2.318560828196217
505,52.07,-66.75529076403473,-453.91412433004007,1.45681254328697,0.1225018,-2.3360141207161607
506,52.185,-66.75529076403473,-453.91412433004007,0.49147049604410953,-0.03195699,-2.313379469245821
507,52.285,-66.75529076403473,-453.91412433004007,0.8401452814948814,0.023435127,-2.3264694386357787
508,52.386,-66.75529076403473,-453.91412433004007,0.3123185915291195,-0.024500359,-2.323742187146613
509,52.49,-66.75529076403473,-453.91412433004007,0.8077631034138233,0.023435127,-2.322378735934955
510,52.59,-66.75529076403473,-453.91412433004007,0.4280883425264801,-0.018108962,-2.322106115505793
511,52.697,-66.75529076403473,-453.91412433004007,0.5929143363770101,0.005326165,-2.3245603974999476
512,52.796,-66.75529076403473,-453.91412433004007,0.3356271383356011,-0.018108962,-2.3226513563641165
513,52.897,-66.75529076403473,-453.91412433004007,0.8993909370745303,-0.019174194,-2.3234695667174514
514,53.0,-66.75529076403473,-453.91412433004007,0.48268124065118684,-0.038348388,-2.3234695667174514
515,53.105,-66.71529620606452,-455.09432818973437,0.3772591500790601,0.03195699,-2.323742187146613
516,53.204,-66.71529620606452,-455.09432818973437,0.5834221307830249,-0.083088174,-2.324287777070786
