timestamp,ak0991x_magnetometer.x,ak0991x_magnetometer.y,ak0991x_magnetometer.z,icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z,GPS.lat,GPS.long,GPS.alt
1644564918029,14.343751,-13.575001,11.19375,-9.774328,-0.08559271,-0.0688333,6.657706E-4,-3.9946238E-4,-3.9946238E-4,0.0,0.0,0.0
1644564918132,13.462501,-12.262501,10.89375,-9.76954,-0.0712275,-0.06404489,-3.9946238E-4,-3.9946238E-4,-3.9946238E-4,0.0,0.0,0.0
1644564918239,13.63125,-13.481251,11.306251,-9.788693,-0.0712275,-0.08798691,6.657706E-4,-5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564918341,14.231251,-12.937501,10.44375,-9.774328,-0.090381116,-0.054468088,-3.9946238E-4,-5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564918443,13.312501,-13.368751,10.81875,-9.779117,-0.095169514,-0.0688333,-3.9946238E-4,-5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564918547,13.1625,-12.825001,11.15625,-9.779117,-0.076015905,-0.08798691,-0.0014646954,5.326165E-4,0.0018641578,0.0,0.0,0.0
1644564918648,13.44375,-12.806251,11.587501,-9.774328,-0.076015905,-0.0688333,-0.0014646954,-6.657706E-4,7.9892477E-4,0.0,0.0,0.0
1644564918751,13.931251,-13.05,11.25,-9.774328,-0.09995792,-0.078410104,6.657706E-4,3.9946238E-4,-3.9946238E-4,0.0,0.0,0.0
1644564918854,13.556251,-14.55,12.13125,-9.774328,-0.09995792,-0.073621705,6.657706E-4,-6.657706E-4,-2.6630826E-4,0.0,0.0,0.0
1644564918956,13.031251,-13.950001,11.625,-9.783905,-0.090381116,-0.092775315,6.657706E-4,-0.0017310036,-2.6630826E-4,0.0,0.0,0.0
1644564919061,13.2375,-13.012501,11.1,-9.774328,-0.0712275,-0.073621705,5.326165E-4,-6.657706E-4,7.9892477E-4,0.0,0.0,0.0
1644564919160,14.250001,-13.44375,10.8,-9.764751,-0.08080431,-0.05925649,-3.9946238E-4,5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564919263,14.231251,-13.087501,12.0,-9.783905,-0.08080431,-0.05925649,6.657706E-4,5.326165E-4,-0.0014646954,0.0,0.0,0.0
1644564919374,13.668751,-13.931251,10.78125,-9.774328,-0.0712275,-0.08798691,6.657706E-4,0.0015978495,6.657706E-4,0.0,0.0,0.0
1644564919476,14.19375,-12.262501,10.96875,-9.779117,-0.0712275,-0.054468088,-3.9946238E-4,5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564919579,13.81875,-13.687501,10.837501,-9.76954,-0.076015905,-0.073621705,6.657706E-4,-5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564919684,13.70625,-14.1,11.19375,-9.788693,-0.076015905,-0.073621705,-0.0014646954,5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564919788,14.437501,-13.2375,11.38125,-9.788693,-0.08080431,-0.054468088,6.657706E-4,-5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564919887,14.3625,-13.125001,11.400001,-9.779117,-0.095169514,-0.078410104,7.9892477E-4,-5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564919991,13.856251,-13.556251,11.38125,-9.783905,-0.076015905,-0.073621705,-2.6630826E-4,-5.326165E-4,-0.0014646954,0.0,0.0,0.0
1644564920093,14.19375,-13.275001,11.587501,-9.79827,-0.090381116,-0.078410104,-3.9946238E-4,5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564920197,13.406251,-13.51875,11.400001,-9.788693,-0.090381116,-0.08319851,-3.9946238E-4,-6.657706E-4,7.9892477E-4,0.0,0.0,0.0
1644564920298,13.575001,-13.500001,11.15625,-9.779117,-0.08080431,-0.05925649,-2.6630826E-4,5.326165E-4,-0.0011983871,0.0,0.0,0.0
1644564920403,14.00625,-13.462501,11.175,-9.788693,-0.08080431,-0.092775315,7.9892477E-4,5.326165E-4,7.9892477E-4,0.0,0.0,0.0
1644564920510,14.19375,-13.9125,11.4375,-9.76954,-0.08559271,-0.06404489,-2.6630826E-4,-0.0015978495,-2.6630826E-4,0.0,0.0,0.0
1644564920610,13.33125,-13.725,12.0375,-9.779117,-0.0712275,-0.08319851,-2.6630826E-4,-5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564920714,13.668751,-13.387501,11.325001,-9.812635,-0.095169514,-0.073621705,6.657706E-4,-0.0026630824,-2.6630826E-4,0.0,0.0,0.0
1644564920823,13.275001,-12.825001,10.78125,-9.759963,-0.0712275,-0.073621705,-3.9946238E-4,-5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564920912,13.743751,-13.481251,11.3625,-9.783905,-0.0712275,-0.0688333,6.657706E-4,5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564921030,13.575001,-13.950001,11.475,-9.779117,-0.08559271,-0.0688333,6.657706E-4,5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564921138,13.650001,-13.931251,10.931251,-9.779117,-0.05686229,-0.08319851,-5.326165E-4,-5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564921235,14.043751,-13.725,11.55,-9.807847,-0.11432313,-0.078410104,6.657706E-4,5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564921334,13.9875,-13.406251,10.650001,-9.774328,-0.0664391,-0.073621705,-3.9946238E-4,0.0015978495,7.9892477E-4,0.0,0.0,0.0
1644564921444,13.968751,-13.51875,11.6625,-9.803059,-0.0712275,-0.11192893,-3.9946238E-4,0.0015978495,-0.0014646954,0.0,0.0,0.0
1644564921546,13.781251,-13.425,11.475,-9.783905,-0.095169514,-0.05925649,-3.9946238E-4,-5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564921649,13.875001,-13.368751,10.743751,-9.793482,-0.08080431,-0.06404489,6.657706E-4,0.0015978495,7.9892477E-4,0.0,0.0,0.0
1644564921755,14.19375,-13.968751,11.512501,-9.779117,-0.076015905,-0.08319851,-0.0014646954,-0.0017310036,-0.0013315412,0.0,0.0,0.0
1644564921855,13.837501,-13.875001,11.45625,-9.774328,-0.109534726,-0.073621705,-0.0014646954,5.326165E-4,-0.0013315412,0.0,0.0,0.0
1644564921962,13.556251,-13.575001,11.55,-9.793482,-0.061650693,-0.09756372,0.0029293909,-0.0037283157,7.9892477E-4,0.0,0.0,0.0
1644564922063,14.400001,-13.087501,11.231251,-9.779117,-0.0712275,-0.078410104,-0.0014646954,0.0015978495,-2.6630826E-4,0.0,0.0,0.0
1644564922164,14.062501,-13.25625,11.25,-9.774328,-0.109534726,-0.078410104,6.657706E-4,-5.326165E-4,-0.0013315412,0.0,0.0,0.0
1644564922266,14.137501,-13.687501,11.25,-9.79827,-0.08080431,-0.08319851,6.657706E-4,-5.326165E-4,7.9892477E-4,0.0,0.0,0.0
1644564922370,13.70625,-13.25625,11.15625,-9.76954,-0.095169514,-0.0688333,-5.326165E-4,-0.0015978495,-2.6630826E-4,0.0,0.0,0.0
1644564922477,13.106251,-12.993751,11.475,-9.788693,-0.090381116,-0.073621705,-5.326165E-4,5.326165E-4,7.9892477E-4,0.0,0.0,0.0
1644564922578,13.875001,-12.6,11.231251,-9.783905,-0.0712275,-0.06404489,-5.326165E-4,5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564922680,13.8,-14.175,11.0625,-9.779117,-0.08559271,-0.09756372,-5.326165E-4,5.326165E-4,7.9892477E-4,0.0,0.0,0.0
1644564922782,14.343751,-13.425,12.0375,-9.79827,-0.08080431,-0.049679685,0.0015978495,5.326165E-4,7.9892477E-4,0.0,0.0,0.0
1644564922889,14.043751,-14.08125,11.606251,-9.788693,-0.08559271,-0.08319851,5.326165E-4,-5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564922984,13.481251,-12.375001,11.025001,-9.79827,-0.08559271,-0.06404489,0.0015978495,-5.326165E-4,-2.6630826E-4,0.0,0.0,0.0
1644564923093,14.043751,-13.312501,12.093751,-9.783905,-0.076015905,-0.054468088,5.326165E-4,-5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564923194,14.400001,-13.725,10.931251,-9.779117,-0.076015905,-0.049679685,6.657706E-4,5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564923294,13.63125,-13.425,11.512501,-9.788693,-0.09995792,-0.08798691,6.657706E-4,-5.326165E-4,-3.9946238E-4,0.0,0.0,0.0
1644564923396,13.781251,-13.9125,11.493751,-9.788693,-0.076015905,-0.0688333,6.657706E-4,5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564923497,13.218751,-12.375001,10.950001,-9.79827,-0.08559271,-0.06404489,6.657706E-4,5.326165E-4,6.657706E-4,0.0,0.0,0.0
1644564923604,13.9125,-13.368751,11.418751,-9.764751,-0.08080431,-0.054468088,-3.9946238E-4,5.326165E-4,7.9892477E-4,0.0,0.0,0.0
1644564923708,14.45625,-13.556251,11.85,-9.783905,-0.08559271,-0.073621705,-0.0013315412,3.9946238E-4,-2.6630826E-4,0.0,0.0,0.0
1644564923823,14.043751,-14.025001,10.725,-10.056845,-0.09995792,0.11791443,-0.031158065,0.023834588,0.008255556,0.0,0.0,0.0
1644564923925,13.70625,-13.5375,11.0625,-9.937134,-0.023343466,0.0077811554,-0.0074566314,0.03129122,-0.004394086,0.0,0.0,0.0
1644564924028,13.743751,-13.06875,11.00625,-9.841366,-0.16759412,0.089184016,0.002130466,0.022769356,-0.0075897854,0.0,0.0,0.0
1644564924129,13.950001,-13.762501,11.681251,-9.764751,-0.18195933,0.074818805,0.009587097,0.017443191,-0.0075897854,0.0,0.0,0.0
1644564924231,14.56875,-13.650001,10.89375,-9.755175,-0.076015905,-0.0688333,0.0117175635,0.012117025,-0.008655018,0.0,0.0,0.0
1644564924331,14.418751,-13.575001,12.431251,-9.688137,-0.076015905,-0.13587095,0.008521864,0.00998656,-0.004394086,0.0,0.0,0.0
1644564924440,14.212501,-13.14375,11.6625,-10.0664215,-0.095169514,0.13227965,-0.017043728,0.030225987,-0.018242115,0.0,0.0,0.0
1644564924544,13.931251,-13.462501,11.493751,-9.731233,-0.047285482,-0.15502456,0.015978495,0.011051793,-0.0022636203,0.0,0.0,0.0
1644564924645,13.837501,-13.5375,10.6875,-9.965864,0.0053869537,-0.06404489,0.004260932,0.013182258,-0.0054593193,0.0,0.0,0.0
1644564924751,12.7875,-12.356251,10.63125,-9.822212,-0.05207389,-0.08319851,-0.003195699,0.00998656,-0.0075897854,0.0,0.0,0.0
1644564924852,12.825001,-11.4375,8.55,-9.831789,-0.095169514,-0.035314474,0.005326165,0.013182258,0.0019973118,0.0,0.0,0.0
1644564924955,13.106251,-12.375001,10.9875,-9.817424,-0.10474633,-0.035314474,-0.0,0.007856093,-0.0075897854,0.0,0.0,0.0
1644564925057,13.312501,-12.900001,10.81875,-9.750386,-0.11432313,-0.08798691,0.006391398,0.007856093,-0.0011983871,0.0,0.0,0.0
1644564925160,13.2375,-12.6,10.5375,-9.803059,-0.0712275,-0.092775315,0.002130466,0.0067908606,-0.0033288533,0.0,0.0,0.0
1644564925263,13.462501,-11.868751,11.306251,-9.750386,-0.08559271,-0.11192893,0.002130466,0.0067908606,-0.0022636203,0.0,0.0,0.0
1644564925365,12.8625,-11.493751,11.1,-9.774328,-0.090381116,-0.0688333,0.002130466,0.0046603945,-0.0011983871,0.0,0.0,0.0
1644564925471,12.825001,-12.637501,11.56875,-9.774328,-0.09995792,-0.09756372,6.657706E-4,0.0035951615,-0.0023967742,0.0,0.0,0.0
1644564925578,12.993751,-11.475,10.368751,-9.807847,-0.090381116,-0.08798691,6.657706E-4,0.0035951615,7.9892477E-4,0.0,0.0,0.0
1644564925681,13.5375,-11.868751,11.26875,-9.788693,-0.08080431,-0.073621705,6.657706E-4,0.0035951615,-3.9946238E-4,0.0,0.0,0.0
1644564925779,13.481251,-12.76875,12.0375,-9.764751,-0.09995792,-0.09756372,6.657706E-4,0.0014646954,-0.0014646954,0.0,0.0,0.0
1644564925880,14.137501,-13.387501,11.700001,-9.750386,-0.08080431,-0.08798691,6.657706E-4,-6.657706E-4,-0.0014646954,0.0,0.0,0.0
1644564925984,13.837501,-12.543751,11.175,-9.759963,-0.08080431,-0.073621705,-3.9946238E-4,2.6630826E-4,6.657706E-4,0.0,0.0,0.0
1644564926084,12.31875,-12.356251,11.15625,-9.764751,-0.09995792,-0.08319851,-3.9946238E-4,0.0014646954,6.657706E-4,0.0,0.0,0.0
1644564926188,14.231251,-13.462501,11.493751,-9.759963,-0.090381116,-0.10235212,-3.9946238E-4,3.9946238E-4,-3.9946238E-4,0.0,0.0,0.0
1644564926295,13.8,-12.750001,11.587501,-9.779117,-0.09995792,-0.0688333,-3.9946238E-4,0.0015978495,7.9892477E-4,0.0,0.0,0.0
1644564926405,13.35,-10.931251,10.9125,-9.841366,0.06284779,-0.207697,0.039147314,-0.021038352,-0.01837527,0.0,0.0,0.0
1644564926506,12.750001,-12.243751,11.118751,-9.860519,0.30705637,-0.504578,0.01677742,-0.0037283157,-0.0023967742,0.0,0.0,0.0
1644564926605,13.950001,-12.750001,10.837501,-9.779117,0.23044191,-0.45190558,-0.0025299285,0.0069240145,-0.0013315412,0.0,0.0,0.0
1644564926712,13.556251,-13.293751,10.8,-9.822212,-0.21547815,0.108337626,-0.015445879,0.010119714,0.0039946237,0.0,0.0,0.0
1644564926810,13.500001,-12.843751,9.7875,-9.831789,-0.24420857,0.17597382,-0.0015978495,0.0047935485,-0.0013315412,0.0,0.0,0.0
1644564926912,13.856251,-12.637501,10.1625,-9.807847,-0.16759412,0.046088383,0.010119714,-0.0015978495,-0.0046603945,0.0,0.0,0.0
1644564927010,13.687501,-12.58125,10.5375,-9.774328,-0.11432313,-0.040102877,0.010119714,-0.0026630824,-0.0057256273,0.0,0.0,0.0
1644564927118,14.55,-13.968751,11.231251,-9.79827,-0.008978256,-0.17896658,5.326165E-4,0.004926703,-3.9946238E-4,0.0,0.0,0.0
1644564927216,14.137501,-14.512501,11.493751,-9.764751,-0.047285482,-0.13108255,-0.0014646954,0.0026630824,6.657706E-4,0.0,0.0,0.0
1644564927318,14.493751,-14.475,10.762501,-9.774328,-0.10474633,-0.0688333,-3.9946238E-4,0.0038614697,6.657706E-4,0.0,0.0,0.0
1644564927421,14.587501,-14.418751,11.26875,-9.76954,-0.11432313,-0.01616086,-0.0015978495,0.0017310036,-0.0013315412,0.0,0.0,0.0
1644564927522,14.400001,-14.55,11.587501,-9.774328,-0.11911154,-0.044891283,0.0037283157,6.657706E-4,-0.0013315412,0.0,0.0,0.0
1644564927628,14.887501,-15.20625,10.762501,-9.76954,-0.08080431,-0.049679685,-0.014247492,0.004926703,-0.017443191,0.0,0.0,0.0
1644564927732,14.175,-14.64375,9.993751,-9.788693,-0.09995792,-0.044891283,0.008122402,0.016644266,0.0017310036,0.0,0.0,0.0
1644564927834,14.3625,-14.587501,11.15625,-9.946711,-0.047285482,0.036511578,0.005059857,0.010252868,-0.0057256273,0.0,0.0,0.0
1644564927937,14.512501,-14.75625,10.725,-9.764751,-0.05686229,-0.11671733,0.0039946237,0.012383334,-0.0045272405,0.0,0.0,0.0
1644564928042,14.418751,-14.493751,10.51875,-9.841366,-0.05207389,-0.049679685,0.004926703,0.010252868,-2.6630826E-4,0.0,0.0,0.0
1644564928139,14.025001,-14.7375,10.125,-9.731233,-0.095169514,-0.11192893,0.0027962367,0.009054481,-0.0023967742,0.0,0.0,0.0
1644564928246,14.962501,-13.968751,10.931251,-9.764751,-0.09995792,-0.049679685,0.0038614697,0.0069240145,-0.0013315412,0.0,0.0,0.0
1644564928350,14.231251,-14.94375,11.0625,-9.774328,-0.109534726,-0.054468088,0.0015978495,0.0067908606,-0.0023967742,0.0,0.0,0.0
1644564928454,14.325001,-13.8,11.25,-9.759963,-0.090381116,-0.054468088,0.0027962367,0.0057256273,-0.0023967742,0.0,0.0,0.0
1644564928556,14.531251,-13.950001,10.668751,-9.79827,-0.08080431,-0.078410104,0.0017310036,0.0057256273,-0.0025299285,0.0,0.0,0.0
1644564928659,14.38125,-14.1,11.25,-9.745598,-0.08559271,-0.030526072,-3.9946238E-4,0.0046603945,-0.0013315412,0.0,0.0,0.0
1644564928760,14.475,-14.606251,11.700001,-9.779117,-0.09995792,-0.049679685,6.657706E-4,0.0034620073,-2.6630826E-4,0.0,0.0,0.0
